order_id,customer_id,product_id,order_date,shipping_date,sales,quantity,discount,profit,unit_price
9007,323,529,2022-04-26,2022-05-19,331,4,0.7,-276,70
9434,505,826,2022-04-26,2022-04-29,758,3,0.2,256,249
9528,186,370,2022-04-26,2022-05-01,370,1,0,174,370
9669,138,1489,2022-04-26,2022-05-04,2055,7,0.2,154,290
9721,131,1386,2022-04-26,2022-05-18,39866,5,0,2392,7973
9866,247,810,2022-04-26,2022-05-20,7281,4,0.2,-819,1817
9873,288,1613,2022-04-26,2022-05-17,233,2,0,107,117
9923,131,92,2022-04-26,2022-05-21,610,2,0,299,305
9940,261,1519,2022-04-26,2022-05-26,11818,9,0,3427,1313
10499,351,843,2022-04-26,2022-05-07,106,3,0.7,-85,22
6806,643,1183,2022-04-27,2022-05-04,4310,7,0,2155,616
6830,735,934,2022-04-27,2022-05-02,2033,5,0,610,407
7425,99,1766,2022-04-27,2022-05-01,1032,4,0,144,258
7791,648,1306,2022-04-27,2022-05-26,4928,3,0.2,-246,1639
8369,423,1229,2022-04-27,2022-05-18,4106,5,0.2,1437,817
8755,684,1113,2022-04-27,2022-05-18,1081,7,0.2,338,151
9456,39,224,2022-04-27,2022-05-21,592,2,0.2,207,292
9577,622,1319,2022-04-27,2022-04-28,5949,2,0.2,-297,2971
9579,413,867,2022-04-27,2022-05-07,15428,6,0,4011,2571
9938,104,633,2022-04-27,2022-05-01,2219,4,0,466,555
9968,198,1417,2022-04-27,2022-05-15,636,1,0.2,72,632
10106,183,1627,2022-04-27,2022-05-15,3167,5,0.2,1188,630
10195,750,1665,2022-04-27,2022-05-10,2042,3,0.2,153,677
10515,452,918,2022-04-27,2022-05-07,183,3,0.2,62,57
10604,74,910,2022-04-27,2022-04-29,1552,4,0,559,388
10610,124,1263,2022-04-27,2022-05-16,4235,5,0.2,265,843
6896,776,1257,2022-04-28,2022-05-01,2293,5,0.2,172,455
7920,551,1266,2022-04-28,2022-05-12,329,2,0,92,164
8351,658,849,2022-04-28,2022-05-24,9491,2,0.2,237,4742
8537,422,119,2022-04-28,2022-05-02,1182,5,0,532,236
8716,639,511,2022-04-28,2022-05-23,384,4,0.2,134,92
8982,634,543,2022-04-28,2022-05-02,233,3,0.8,-373,63
8984,13,472,2022-04-28,2022-05-11,776,5,0.2,68,151
9188,236,122,2022-04-28,2022-05-01,26664,7,0,4533,3809
9418,377,310,2022-04-28,2022-05-18,37682,7,0,6783,5383
9732,770,488,2022-04-28,2022-05-06,337,3,0,115,112
9778,592,1290,2022-04-28,2022-05-04,7592,3,0.2,-949,2527
10186,12,1180,2022-04-28,2022-05-15,5032,1,0.2,440,5028
10600,257,408,2022-04-28,2022-05-21,13830,3,0.3,-1778,4604
7524,201,1592,2022-04-29,2022-05-18,434,3,0.2,92,141
7896,336,350,2022-04-29,2022-05-24,44399,5,0.2,10545,8876
8024,243,1033,2022-04-29,2022-05-25,9192,7,0,460,1313
8036,361,393,2022-04-29,2022-05-21,10819,9,0,1298,1202
8552,123,10,2022-04-29,2022-05-23,425,1,0,128,425
9014,213,1295,2022-04-29,2022-05-14,2016,2,0,564,1008
9565,83,450,2022-04-29,2022-05-09,247,6,0.2,19,37
9653,3,759,2022-04-29,2022-05-04,17227,3,0.2,5814,5739
9936,451,1195,2022-04-29,2022-05-04,5386,4,0.2,-471,1343
10488,521,834,2022-04-29,2022-05-26,3792,5,0,1858,758
10645,783,414,2022-04-29,2022-05-18,6430,3,0,322,2143
7002,667,675,2022-04-30,2022-05-29,250,2,0.2,81,121
7237,352,567,2022-04-30,2022-05-06,497,6,0,124,83
7398,410,663,2022-04-30,2022-05-21,11173,5,0.2,1397,2231
7455,708,94,2022-04-30,2022-05-09,1786,7,0,750,255
7695,23,1095,2022-04-30,2022-05-01,4439,3,0,1598,1480
7759,712,24,2022-04-30,2022-05-21,2264,3,0.2,255,751
8074,788,990,2022-04-30,2022-05-01,2714,6,0.2,1018,449
8263,741,292,2022-04-30,2022-05-16,4469,2,0.2,335,2231
8461,631,228,2022-04-30,2022-05-17,738,5,0,369,148
8713,609,65,2022-04-30,2022-05-29,2253,2,0,563,1126
8845,358,53,2022-04-30,2022-05-22,282,7,0,116,40
8967,595,302,2022-04-30,2022-05-16,311,4,0.8,-497,63
9477,109,1301,2022-04-30,2022-05-27,645,7,0,303,92
9506,598,129,2022-04-30,2022-05-30,112,1,0,56,112
9756,766,542,2022-04-30,2022-05-04,2181,1,0.1,24,2179
10479,605,710,2022-04-30,2022-05-27,2120,5,0,954,424
10522,752,810,2022-04-30,2022-05-18,11149,7,0.3,-3026,1587
7036,609,261,2022-05-01,2022-05-12,384,4,0.2,134,92
7352,512,192,2022-05-01,2022-05-12,14715,6,0.2,1104,2449
7602,755,1710,2022-05-01,2022-05-24,61,1,0.2,20,57
7836,80,552,2022-05-01,2022-05-31,5846,4,0,585,1462
8222,305,1341,2022-05-01,2022-05-13,1582,2,0,411,791
8538,95,151,2022-05-01,2022-05-29,5994,3,0.2,375,1994
9288,724,59,2022-05-01,2022-05-29,897,4,0.2,303,221
9356,345,1210,2022-05-01,2022-05-17,4513,5,0.2,-282,899
9676,759,337,2022-05-01,2022-05-29,1280,6,0.2,208,210
9989,349,604,2022-05-01,2022-05-03,4439,5,0.2,1554,884
10090,679,194,2022-05-01,2022-05-24,4114,2,0.2,411,2053
10461,668,1379,2022-05-01,2022-05-23,228,5,0.2,34,42
10531,542,1591,2022-05-01,2022-05-02,559,3,0.2,154,182
10650,290,1814,2022-05-01,2022-05-09,1256,5,0,377,251
10653,615,1823,2022-05-01,2022-05-06,823,5,0.6,-329,153
7092,615,815,2022-05-02,2022-05-31,741,3,0,207,247
7405,494,716,2022-05-02,2022-05-08,22196,4,0,5993,5549
7448,487,1656,2022-05-02,2022-05-18,14378,7,0,1006,2054
7485,308,1514,2022-05-02,2022-05-28,181,2,0.7,-126,77
8150,496,1379,2022-05-02,2022-05-07,91,2,0.2,14,42
8606,491,422,2022-05-02,2022-05-03,456,2,0.2,40,225
8915,151,646,2022-05-02,2022-05-16,1184,7,0,402,169
8953,90,214,2022-05-02,2022-05-05,1577,2,0.3,-23,783
10284,155,939,2022-05-02,2022-05-03,694,4,0,333,174
7168,84,1398,2022-05-03,2022-05-27,10636,2,0.3,2887,5312
7674,79,1263,2022-05-03,2022-05-07,2118,2,0,529,1059
7683,619,736,2022-05-03,2022-06-01,10183,3,0.3,-873,3389
8673,28,39,2022-05-03,2022-05-04,3923,3,0.3,-280,1302
8786,282,1152,2022-05-03,2022-05-29,6859,3,0.4,-1715,2279
9531,446,1071,2022-05-03,2022-05-09,1743,7,0.8,-3049,234
9730,280,1063,2022-05-03,2022-05-25,18735,3,0.2,5620,6241
10507,73,34,2022-05-03,2022-05-07,545,3,0.2,184,178
10562,434,378,2022-05-03,2022-05-20,605,3,0,157,202
8353,540,1106,2022-05-04,2022-05-25,570,9,0.2,178,60
8759,330,1103,2022-05-04,2022-05-17,4790,10,0,1724,479
8779,409,707,2022-05-04,2022-06-03,326,3,0,156,109
9094,351,1533,2022-05-04,2022-05-05,3572,4,0.32,-368,887
9253,248,114,2022-05-04,2022-05-17,1207,3,0.2,407,399
9296,448,1678,2022-05-04,2022-05-20,4524,5,0,2126,905
9353,705,224,2022-05-04,2022-06-01,1479,5,0.2,518,292
9907,280,666,2022-05-04,2022-05-16,1953,2,0.2,146,973
10145,64,352,2022-05-04,2022-05-05,701,4,0.7,-537,162
10418,572,155,2022-05-04,2022-05-13,192,2,0.7,-141,83
7140,357,375,2022-05-05,2022-06-02,451,2,0.2,147,222
7243,707,1004,2022-05-05,2022-05-21,501,3,0.2,38,163
7271,283,1442,2022-05-05,2022-05-17,10773,8,0.2,-539,1343
7348,16,1246,2022-05-05,2022-05-27,1024,2,0.2,115,508
7528,1,996,2022-05-05,2022-05-24,16149,3,0,4199,5383
8310,89,513,2022-05-05,2022-05-16,259,3,0.2,32,83
8866,310,1064,2022-05-05,2022-05-06,232,7,0.6,-168,22
9748,761,1278,2022-05-05,2022-05-21,616,1,0,148,616
9920,651,1336,2022-05-05,2022-05-08,4025,2,0.2,-553,2009
10435,568,626,2022-05-05,2022-05-27,36,1,0.7,-24,23
7711,366,891,2022-05-06,2022-05-19,901,9,0,441,100
8556,5,145,2022-05-06,2022-06-01,7518,4,0.2,564,1876
8568,681,86,2022-05-06,2022-06-05,182,4,0.2,64,42
8944,631,1588,2022-05-06,2022-05-28,743,3,0.2,269,244
9284,321,337,2022-05-06,2022-05-16,160,3,0.8,-376,39
9614,519,1006,2022-05-06,2022-05-16,3274,3,0,557,1092
10214,476,1097,2022-05-06,2022-05-07,3348,5,0.8,-8705,655
10374,86,27,2022-05-06,2022-05-10,44331,4,0.32,-5867,11077
10459,240,749,2022-05-06,2022-05-20,392,1,0.2,88,388
10622,279,1163,2022-05-06,2022-05-29,24891,5,0.7,-19083,4965
10638,245,947,2022-05-06,2022-05-18,1162,4,0,290,290
6820,658,740,2022-05-07,2022-05-18,352,8,0.7,-234,31
7133,363,894,2022-05-07,2022-05-25,23473,9,0,4929,2608
7374,88,1341,2022-05-07,2022-05-12,8702,11,0,2262,791
7656,684,346,2022-05-07,2022-05-11,137,2,0,56,68
8453,166,860,2022-05-07,2022-05-25,385,9,0.2,130,39
8510,96,28,2022-05-07,2022-05-31,178,2,0.7,-130,76
8522,402,1060,2022-05-07,2022-05-19,1485,12,0,683,124
9009,788,663,2022-05-07,2022-05-21,9776,5,0.3,0,1950
9344,749,1421,2022-05-07,2022-05-11,292,5,0.2,44,55
9442,578,442,2022-05-07,2022-05-29,7097,6,0,2271,1183
10252,204,670,2022-05-07,2022-06-03,947,4,0.8,-1468,222
7456,30,188,2022-05-08,2022-05-18,297,3,0.2,108,95
7835,373,1455,2022-05-08,2022-05-25,369,4,0,122,92
8051,481,80,2022-05-08,2022-05-24,662,12,0,185,55
9476,587,1502,2022-05-08,2022-05-12,4066,5,0.2,457,810
9643,734,1517,2022-05-08,2022-06-01,2984,2,0.2,224,1488
9780,671,482,2022-05-08,2022-06-03,764,6,0.2,258,124
10370,646,622,2022-05-08,2022-05-13,5296,3,0,318,1765
6849,786,379,2022-05-09,2022-05-28,22440,8,0.3,-1282,2799
7100,73,274,2022-05-09,2022-06-04,10013,4,0,100,2503
7110,244,1550,2022-05-09,2022-06-05,875,2,0,228,438
8156,662,924,2022-05-09,2022-05-13,81,2,0.8,-218,25
8433,165,1150,2022-05-09,2022-05-15,8934,6,0.5,-6969,1480
9309,67,39,2022-05-09,2022-05-11,1681,1,0.1,280,1679
9474,78,1005,2022-05-09,2022-05-10,238,3,0,107,79
9749,788,1338,2022-05-09,2022-06-05,1623,7,0,763,232
6962,668,620,2022-05-10,2022-05-12,11965,6,0,4786,1994
7515,656,1205,2022-05-10,2022-06-04,5001,14,0,1400,357
7581,112,225,2022-05-10,2022-05-25,656,1,0.5,-446,646
7832,344,557,2022-05-10,2022-05-18,3588,3,0,179,1196
7939,611,1257,2022-05-10,2022-05-25,2293,5,0.2,172,455
7980,127,656,2022-05-10,2022-06-08,1534,3,0.2,537,507
8530,413,1565,2022-05-10,2022-06-09,287,4,0.2,68,68
8678,294,509,2022-05-10,2022-05-31,9094,5,0,4456,1819
8952,38,1523,2022-05-10,2022-05-20,3046,3,0.1,237,1013
9249,159,1510,2022-05-10,2022-05-25,5308,7,0,2601,758
9330,300,685,2022-05-10,2022-05-22,684,4,0.2,222,167
6860,573,993,2022-05-11,2022-05-24,4469,2,0.2,-279,2231
7089,222,1449,2022-05-11,2022-05-28,526,3,0,210,175
7346,38,180,2022-05-11,2022-05-16,10916,7,0.7,-14555,1546
7631,355,1344,2022-05-11,2022-05-23,332,3,0,149,111
7841,473,1141,2022-05-11,2022-05-23,5238,4,0.1,1339,1308
7899,430,1827,2022-05-11,2022-05-26,142,2,0,58,71
8033,462,918,2022-05-11,2022-05-30,61,1,0.2,21,57
8080,351,214,2022-05-11,2022-05-28,3379,3,0,980,1126
8331,202,819,2022-05-11,2022-06-05,473,5,0.7,-378,82
8477,112,37,2022-05-11,2022-05-31,1165,4,0,524,291
8561,447,483,2022-05-11,2022-05-14,371,3,0,178,124
9180,759,675,2022-05-11,2022-05-24,234,5,0.7,-187,34
9766,94,745,2022-05-11,2022-05-14,91,1,0,45,91
10014,637,828,2022-05-11,2022-05-12,192,2,0.2,67,92
10039,694,1253,2022-05-11,2022-05-31,1183,1,0,461,1183
10122,379,978,2022-05-11,2022-06-09,2442,2,0,659,1221
10658,429,1662,2022-05-11,2022-05-13,887,3,0.2,310,292
6915,193,638,2022-05-12,2022-06-05,6159,3,0,1478,2053
7175,6,1138,2022-05-12,2022-05-28,23309,7,0,6060,3330
7312,657,306,2022-05-12,2022-05-31,88,1,0.2,30,84
7385,374,359,2022-05-12,2022-06-03,177,2,0.2,64,85
8307,420,399,2022-05-12,2022-05-31,1101,3,0,286,367
8309,773,700,2022-05-12,2022-05-15,226,7,0.7,-181,19
8747,113,870,2022-05-12,2022-06-10,1017,14,0.2,165,69
8857,172,985,2022-05-12,2022-06-06,5682,4,0.2,-213,1417
8968,446,853,2022-05-12,2022-05-22,70,2,0.7,-49,22
9961,206,1651,2022-05-12,2022-06-09,7147,2,0,1001,3574
10056,736,711,2022-05-12,2022-06-06,371,3,0,178,124
10412,125,176,2022-05-12,2022-05-27,805,3,0,201,268
10527,534,1610,2022-05-12,2022-05-25,798,1,0,335,798
7082,528,620,2022-05-13,2022-05-30,5982,3,0,2393,1994
7698,326,882,2022-05-13,2022-05-28,53,1,0,16,53
7701,138,1445,2022-05-13,2022-06-05,258,3,0.2,90,82
9713,128,797,2022-05-13,2022-05-26,16,1,0.7,-11,3
7620,152,492,2022-05-14,2022-05-26,83,1,0.7,-67,70
7803,316,535,2022-05-14,2022-06-02,376,5,0.2,66,71
9103,182,1752,2022-05-14,2022-05-18,3403,4,0,578,851
9640,195,141,2022-05-14,2022-05-29,1293,2,0,349,647
9695,691,832,2022-05-14,2022-06-05,61,1,0,18,61
9791,90,999,2022-05-14,2022-05-19,309,5,0.2,62,58
9947,610,584,2022-05-14,2022-05-29,1553,3,0.6,-1670,507
10535,694,5,2022-05-14,2022-05-20,414,2,0.2,47,203
6906,782,1449,2022-05-15,2022-05-22,281,2,0.2,70,137
7444,782,1285,2022-05-15,2022-06-01,34692,7,0.4,-17924,4949
9184,40,67,2022-05-15,2022-06-06,1942,2,0,971,971
9458,544,1141,2022-05-15,2022-06-13,5238,4,0.1,1339,1308
9888,152,983,2022-05-15,2022-05-25,8136,4,0,2685,2034
10222,739,725,2022-05-15,2022-06-03,2797,3,0.2,594,929
10400,2,677,2022-05-15,2022-05-18,216,2,0.2,73,104
7238,34,154,2022-05-16,2022-06-02,766,5,0,360,153
7354,186,1248,2022-05-16,2022-06-07,244,2,0.2,85,118
7447,320,1022,2022-05-16,2022-05-19,3210,7,0.2,1003,455
8103,303,328,2022-05-16,2022-05-27,136,2,0,3,68
8147,585,906,2022-05-16,2022-05-22,3696,2,0.1,164,1846
8187,253,1162,2022-05-16,2022-06-12,855,5,0.2,107,167
9182,70,1106,2022-05-16,2022-06-11,570,9,0.2,178,60
10184,489,136,2022-05-16,2022-05-30,305,7,0.2,27,40
10188,688,1324,2022-05-16,2022-05-22,25,1,0.2,9,21
10477,774,793,2022-05-16,2022-05-21,124,2,0.2,45,58
10521,202,1379,2022-05-16,2022-05-24,399,7,0,128,57
10668,141,207,2022-05-16,2022-05-27,1009,3,0.2,265,333
7135,169,678,2022-05-17,2022-06-16,905,4,0.2,158,222
7206,213,1167,2022-05-17,2022-06-01,4426,1,0.2,443,4422
7223,720,1462,2022-05-17,2022-05-26,1349,5,0,499,270
7789,407,982,2022-05-17,2022-05-19,480,4,0,230,120
8304,760,639,2022-05-17,2022-05-29,15140,3,0.2,946,5043
8883,562,1148,2022-05-17,2022-05-24,1900,3,0.2,689,630
9522,252,1057,2022-05-17,2022-05-29,1295,2,0,91,647
9979,313,39,2022-05-17,2022-05-18,3923,3,0.3,-280,1302
10151,42,1413,2022-05-17,2022-06-06,1139,2,0.2,85,566
7000,740,983,2022-05-18,2022-06-08,2034,1,0,671,2034
7428,524,911,2022-05-18,2022-05-31,5150,3,0,1494,1717
7463,323,1594,2022-05-18,2022-05-20,9128,5,0.3,-1304,1820
7735,601,149,2022-05-18,2022-06-09,196,6,0.2,17,29
7919,729,476,2022-05-18,2022-05-19,1838,2,0.3,-131,914
8742,455,1673,2022-05-18,2022-06-17,1422,2,0.2,498,707
8875,444,187,2022-05-18,2022-06-15,509,7,0.2,172,69
9650,387,79,2022-05-18,2022-05-31,248,8,0.7,-182,18
9741,151,552,2022-05-18,2022-05-31,5846,4,0,585,1462
10130,151,259,2022-05-18,2022-05-19,19219,5,0.2,961,3840
10351,762,106,2022-05-18,2022-05-26,61,1,0.2,20,57
7799,129,1748,2022-05-19,2022-05-22,1126,3,0,428,375
7956,187,1428,2022-05-19,2022-06-05,18478,9,0,554,2053
8001,650,304,2022-05-19,2022-06-02,575,3,0.7,-383,179
8704,19,1826,2022-05-19,2022-05-28,146,4,0,47,36
9409,533,1230,2022-05-19,2022-05-27,93,3,0,23,31
9560,155,164,2022-05-19,2022-05-27,5748,7,0.2,2012,817
10083,484,401,2022-05-19,2022-05-27,3255,5,0.2,285,647
7187,571,94,2022-05-20,2022-06-10,510,2,0,214,255
7244,359,315,2022-05-20,2022-05-30,682,3,0,320,227
7351,359,1662,2022-05-20,2022-06-19,1848,5,0,887,370
7999,671,817,2022-05-20,2022-05-27,171,2,0.2,62,82
8252,534,617,2022-05-20,2022-06-12,6771,3,0.3,-871,2252
8639,327,1707,2022-05-20,2022-06-08,11199,6,0,2688,1866
9008,128,129,2022-05-20,2022-06-18,112,1,0,56,112
9397,737,768,2022-05-20,2022-06-19,260,1,0,75,260
9507,160,172,2022-05-20,2022-05-29,918,4,0.2,69,226
9738,259,618,2022-05-20,2022-05-28,153,2,0,70,76
10019,501,332,2022-05-20,2022-05-27,2960,1,0,1006,2960
10349,387,786,2022-05-20,2022-06-03,317,4,0,92,79
7033,652,1214,2022-05-21,2022-06-09,185,5,0.8,-305,22
7137,375,1739,2022-05-21,2022-06-03,4440,2,0.2,721,2216
7224,657,543,2022-05-21,2022-05-31,621,2,0.2,217,307
7677,220,1374,2022-05-21,2022-05-31,374,7,0,176,53
8264,617,1533,2022-05-21,2022-05-28,3572,4,0.32,-368,887
8280,290,1758,2022-05-21,2022-05-28,503,4,0.2,38,122
8417,314,1500,2022-05-21,2022-06-09,903,3,0.2,-214,297
8901,616,324,2022-05-21,2022-06-14,9040,3,0.1,1607,3011
9062,76,819,2022-05-21,2022-06-03,1513,6,0.2,492,248
9199,97,597,2022-05-21,2022-06-19,1202,5,0.6,-811,229
7421,367,295,2022-05-22,2022-06-10,397,6,0,199,66
7709,711,1731,2022-05-22,2022-06-02,221,3,0,110,74
7771,410,890,2022-05-22,2022-05-27,6141,2,0,2764,3071
8314,158,595,2022-05-22,2022-05-31,30579,3,0,4281,10193
8908,567,853,2022-05-22,2022-05-28,70,3,0.8,-109,9
8926,98,424,2022-05-22,2022-06-15,702,2,0,337,351
8987,13,1674,2022-05-22,2022-06-21,1110,7,0,400,159
9265,343,1117,2022-05-22,2022-06-03,195,4,0.2,63,45
10179,3,855,2022-05-22,2022-06-05,360,3,0,173,120
10272,682,425,2022-05-22,2022-06-01,591,2,0.2,44,292
10310,114,1297,2022-05-22,2022-06-01,176,3,0,81,59
10554,171,1513,2022-05-22,2022-06-08,721,3,0.6,-937,229
10626,255,844,2022-05-22,2022-06-20,203,1,0,8,203
7378,508,34,2022-05-23,2022-05-28,1049,5,0,514,210
7545,165,224,2022-05-23,2022-06-10,2219,10,0.4,296,214
7809,32,956,2022-05-23,2022-06-18,2364,1,0.3,-574,2358
8009,380,1442,2022-05-23,2022-05-24,6060,4,0.1,404,1513
8518,199,1077,2022-05-23,2022-06-11,4957,5,0.2,310,988
9142,489,567,2022-05-23,2022-06-15,497,6,0,124,83
9255,216,1600,2022-05-23,2022-06-04,690,2,0,317,345
9561,156,1698,2022-05-23,2022-06-02,4700,3,0.3,-604,1561
9819,708,496,2022-05-23,2022-06-19,34630,12,0,10389,2886
9893,344,810,2022-05-23,2022-06-22,6826,3,0,751,2275
7164,212,661,2022-05-24,2022-05-25,517,3,0,150,172
7245,693,448,2022-05-24,2022-06-09,1820,3,0.2,660,603
7573,259,592,2022-05-24,2022-06-05,276,3,0,133,92
8178,20,314,2022-05-24,2022-06-18,288,3,0.2,43,92
8275,315,8,2022-05-24,2022-06-05,11188,4,0.2,1119,2793
9683,426,509,2022-05-24,2022-06-01,11640,8,0.2,4219,1451
9868,500,759,2022-05-24,2022-06-16,50245,7,0,23615,7178
10228,425,1401,2022-05-24,2022-06-22,1434,2,0,703,717
6797,743,1759,2022-05-25,2022-06-21,8093,14,0.2,2833,574
7261,129,667,2022-05-25,2022-05-30,1629,5,0.2,122,322
7363,688,166,2022-05-25,2022-06-20,4851,2,0,1455,2426
7437,211,1765,2022-05-25,2022-06-19,774,7,0,348,111
7822,428,1202,2022-05-25,2022-06-03,349,5,0.2,-65,66
8054,184,1103,2022-05-25,2022-06-10,4790,10,0,1724,479
8489,412,1511,2022-05-25,2022-05-29,5272,3,0,1582,1757
8601,588,1293,2022-05-25,2022-05-26,480,4,0,230,120
9508,411,549,2022-05-25,2022-06-18,959,8,0,470,120
9767,94,1685,2022-05-25,2022-06-08,2133,3,0.2,747,707
9983,623,842,2022-05-25,2022-06-10,46338,7,0,11584,6620
10581,427,524,2022-05-25,2022-06-19,156,2,0.2,49,74
7065,111,296,2022-05-26,2022-06-11,7399,4,0,2590,1850
7074,317,624,2022-05-26,2022-06-08,11876,2,0,3325,5938
7240,730,723,2022-05-26,2022-06-15,3009,2,0,842,1504
7664,464,1322,2022-05-26,2022-06-04,1850,1,0,814,1850
8200,377,1756,2022-05-26,2022-05-27,2034,2,0,996,1017
8297,72,617,2022-05-26,2022-06-19,4514,2,0.3,-580,2252
8386,666,670,2022-05-26,2022-06-06,1894,2,0.2,687,943
9037,266,1142,2022-05-26,2022-06-08,16411,7,0.1,3282,2343
9111,575,618,2022-05-26,2022-06-19,229,3,0,105,76
9256,62,34,2022-05-26,2022-05-28,221,3,0.2,75,70
9257,581,666,2022-05-26,2022-06-17,6837,7,0.2,513,973
9286,779,1333,2022-05-26,2022-06-16,120,1,0,58,120
9805,282,526,2022-05-26,2022-06-23,67,3,0.8,-111,8
9900,674,1500,2022-05-26,2022-06-20,903,3,0.2,-214,297
10577,713,961,2022-05-26,2022-06-20,470,1,0.2,-88,467
10647,279,1485,2022-05-26,2022-06-10,17818,4,0.2,2005,4451
6878,729,653,2022-05-27,2022-06-16,865,7,0,415,124
7117,654,527,2022-05-27,2022-06-22,749,2,0,292,374
7839,149,898,2022-05-27,2022-06-22,5073,10,0,2080,507
7947,725,68,2022-05-27,2022-06-09,3509,5,0,1649,702
8444,423,1291,2022-05-27,2022-06-24,926,6,0,463,154
8672,685,1382,2022-05-27,2022-06-11,1067,3,0,438,356
8816,467,129,2022-05-27,2022-06-06,675,6,0,337,112
8959,671,1183,2022-05-27,2022-06-24,5541,9,0,2771,616
9086,549,25,2022-05-27,2022-06-09,215,2,0.2,78,104
9135,251,316,2022-05-27,2022-05-30,113,2,0.2,39,53
9166,47,346,2022-05-27,2022-06-23,274,4,0,112,68
9332,456,1588,2022-05-27,2022-06-01,1548,5,0,759,310
9758,729,368,2022-05-27,2022-06-07,7162,4,0.2,-269,1787
7289,129,1446,2022-05-28,2022-06-25,2107,2,0.2,184,1050
7776,33,1375,2022-05-28,2022-06-19,194249,3,0,93240,64750
8085,445,34,2022-05-28,2022-06-20,396,5,0,178,79
8106,294,1034,2022-05-28,2022-06-04,1325,8,0,252,166
8406,346,1125,2022-05-28,2022-06-12,444,4,0.4,-288,103
8521,540,92,2022-05-28,2022-06-12,1524,5,0,747,305
8574,295,1727,2022-05-28,2022-06-23,781,10,0.2,244,74
8667,247,1326,2022-05-28,2022-06-22,6786,7,0.1,1206,968
9052,582,803,2022-05-28,2022-06-12,134,5,0.2,22,23
9542,490,1446,2022-05-28,2022-06-15,2370,2,0.1,448,1183
9807,374,227,2022-05-28,2022-06-09,3084,2,0,771,1542
7481,526,1318,2022-05-29,2022-06-19,7992,3,0.2,-1399,2660
7526,39,1723,2022-05-29,2022-06-06,1953,6,0.2,659,322
7608,685,458,2022-05-29,2022-06-24,317,1,0,86,317
7882,379,1010,2022-05-29,2022-06-23,311,1,0.2,-4,307
8295,540,1163,2022-05-29,2022-06-01,24891,5,0.7,-19083,4965
9167,710,1411,2022-05-29,2022-06-14,503,4,0.2,-25,122
9203,320,1305,2022-05-29,2022-06-13,4466,2,0.2,-670,2229
9686,10,954,2022-05-29,2022-06-27,2119,7,0,212,303
9688,280,1674,2022-05-29,2022-06-25,476,3,0,171,159
9931,287,1790,2022-05-29,2022-06-05,698,3,0.2,79,229
6847,422,617,2022-05-30,2022-05-31,3869,2,0.4,-1225,1927
6924,687,1544,2022-05-30,2022-06-27,438,3,0,18,146
6943,365,1468,2022-05-30,2022-06-26,1553,3,0,435,518
7034,201,751,2022-05-30,2022-06-05,839,4,0,411,210
7165,164,329,2022-05-30,2022-06-24,443,2,0.2,44,218
7946,357,286,2022-05-30,2022-06-10,423,3,0.6,-328,130
7982,246,1330,2022-05-30,2022-06-06,673,5,0,316,135
8485,800,72,2022-05-30,2022-06-14,5610,5,0,1178,1122
8628,294,1704,2022-05-30,2022-06-29,4113,7,0.2,463,584
9033,139,318,2022-05-30,2022-06-14,4075,4,0.32,-779,1013
9070,169,956,2022-05-30,2022-06-16,2702,1,0.2,-236,2698
9218,256,1674,2022-05-30,2022-06-05,317,2,0,114,159
9407,682,1584,2022-05-30,2022-06-18,7681,3,0.2,2496,2557
9995,104,666,2022-05-30,2022-06-19,1221,1,0,317,1221
10101,10,900,2022-05-30,2022-06-17,7991,2,0.4,-1332,3988
10268,775,94,2022-05-30,2022-06-15,816,4,0.2,225,200
6844,299,828,2022-05-31,2022-06-21,719,6,0,345,120
6880,613,788,2022-05-31,2022-06-12,11359,3,0.32,-334,3780
6968,126,492,2022-05-31,2022-06-07,500,6,0.7,-400,70
7307,667,1234,2022-05-31,2022-06-04,387,1,0.2,131,384
7316,72,844,2022-05-31,2022-06-21,648,4,0.2,-130,158
7349,256,784,2022-05-31,2022-06-06,1602,2,0,160,801
7595,526,32,2022-05-31,2022-06-19,338,6,0.2,106,53
8732,194,766,2022-05-31,2022-06-26,81,3,0.7,-65,14
8885,526,791,2022-05-31,2022-06-03,3461,9,0.2,216,381
9219,717,1128,2022-05-31,2022-06-09,218,4,0.2,74,51
9959,625,1427,2022-05-31,2022-06-03,2716,3,0,1358,905
10061,308,930,2022-05-31,2022-06-10,1970,6,0,768,328
10456,396,1429,2022-05-31,2022-06-02,480,4,0,230,120
10602,146,1514,2022-05-31,2022-06-28,482,2,0.2,175,237
10615,200,491,2022-05-31,2022-06-22,1079,9,0,518,120
6884,345,966,2022-06-01,2022-06-30,23175,8,0.4,-8884,2889
7396,201,1709,2022-06-01,2022-06-23,450,5,0,193,90
7451,671,324,2022-06-01,2022-06-23,18750,7,0.2,1406,2675
7849,696,725,2022-06-01,2022-06-26,2797,3,0.2,594,929
8749,734,1058,2022-06-01,2022-06-16,919,5,0,386,184
8847,410,809,2022-06-01,2022-06-07,2663,3,0.2,266,884
8919,491,414,2022-06-01,2022-06-25,6430,3,0,322,2143
9687,197,249,2022-06-01,2022-06-02,78,3,0.2,23,22
9694,346,1235,2022-06-01,2022-06-17,499,3,0.4,75,159
9771,702,431,2022-06-01,2022-06-17,4476,2,0,448,2238
9935,401,1362,2022-06-01,2022-06-17,12490,3,0,5371,4163
